Format,Unit, ,Item ID,MDPI barcode,Title Control Number,Catalog Key,OCLC,Call Sequence,Pub Year,MARC key,Ephemera Removed,Bin Barcodes,Bin Name,Ephemera Returned,Title,Author,Library,Shelving Key,Item Type,Home Location,Current Location,Item Category 2,Cataloging date code,Pagination (300a),Illustrations (300b),Size (300c),Column1,Column2,Column3,notes,pre-prioritization group,Year,Tape base,Preservation problems,Pack deformation,Reel size,Track configuration,Sound field,Item Category 1,speed,Tape thickness,Tape stock brand,number of programs,directions recorded,Variations Record Exists,Group key,Group position,Group total,position_by_shelving_key,,NOTES,
Open Reel Audio Tape,B-AAAMC,TP-S .G567 A.3-4 v.3,32000005470622,40000001178765,BAF0060BM,1444270,12240413,4,1985,1540656,,40000000000374,ML-OR-196,,CADI OUTWITTED COMIC OPERA IN ONE ACT,GLUCK CHRISTOPH WILLIBALD RITTER VON 001714 001787 CADI DUPE ENGLISH,B-MUSIC,TP-S .G567 A.3-4 V.3,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226/227,1,1,,BAF0060BM,3,3,3,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G567 A.3-5 v.1,32000005470614,40000001178773,BAF0053BM,1444263,12240448,2,1985,1540644,x,40000000000374,ML-OR-196,,CADI OUTWITTED COMIC OPERA IN ONE ACT,GLUCK CHRISTOPH WILLIBALD RITTER VON 001714 001787 CADI DUPE ENGLISH,B-MUSIC,TP-S .G567 A.3-5 V.1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (78 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 227,1,1,,BAF0053BM,1,3,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G567 A.3-5 v.2,32000005470606,40000001178781,BAF0053BM,1444263,12240448,3,1985,1540644,x,40000000000374,ML-OR-196,,CADI OUTWITTED COMIC OPERA IN ONE ACT,GLUCK CHRISTOPH WILLIBALD RITTER VON 001714 001787 CADI DUPE ENGLISH,B-MUSIC,TP-S .G567 A.3-5 V.2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (78 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 227,1,1,,BAF0053BM,2,3,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G567 A.3-5 v.3,32000005470317,40000001178799,BAF0053BM,1444263,12240448,4,1985,1540644,x,40000000000374,ML-OR-196,,CADI OUTWITTED COMIC OPERA IN ONE ACT,GLUCK CHRISTOPH WILLIBALD RITTER VON 001714 001787 CADI DUPE ENGLISH,B-MUSIC,TP-S .G567 A.3-5 V.3,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (78 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 227,1,1,,BAF0053BM,3,3,3,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G61145 92-5-27 v. 1,30000026698906,40000001178807,ACQ1631BM,275891,25988004,2,1992,299831,x,40000000000374,ML-OR-196,,GRADUATE RECITAL,GOETZ LAURA L,B-MUSIC,TP-S .G61145 92-5-27 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1992,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226,1,1,,ACQ1631BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G61145 92-5-27 v. 2,30000026698914,40000001178815,ACQ1631BM,275891,25988004,3,1992,299831,x,40000000000374,ML-OR-196,,GRADUATE RECITAL,GOETZ LAURA L,B-MUSIC,TP-S .G61145 92-5-27 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1992,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226,1,1,,ACQ1631BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G61852 89-7-20 v. 1,32000002946665,40000001178823,BGP0710BM,2187594,20379518,2,1989,2360581,x,40000000000374,ML-OR-196,,GRADUATE RECITAL,GOLDENBERG WILLIAM 001950,B-MUSIC,TP-S .G61852 89-7-20 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1989,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226,1,1,,BGP0710BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G61852 89-7-20 v. 2,32000002946772,40000001178831,BGP0710BM,2187594,20379518,3,1989,2360581,x,40000000000374,ML-OR-196,,GRADUATE RECITAL,GOLDENBERG WILLIAM 001950,B-MUSIC,TP-S .G61852 89-7-20 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1989,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226,1,1,,BGP0710BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G61852 90-10-30 v. 1,30000002965238,40000001178849,AAY9637BM,82457,24031771,2,1990,88333,x,40000000000374,ML-OR-196,,GRADUATE RECITAL,GOLDENBERG WILLIAM 001950,B-MUSIC,TP-S .G61852 90-10-30 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1990,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226,1,1,,AAY9637BM,1,3,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G61852 90-10-30 v. 2,30000002965246,40000001178856,AAY9637BM,82457,24031771,3,1990,88333,x,40000000000374,ML-OR-196,,GRADUATE RECITAL,GOLDENBERG WILLIAM 001950,B-MUSIC,TP-S .G61852 90-10-30 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1990,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226,1,1,,AAY9637BM,2,3,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G61852 90-10-30 v. 3,30000002965253,40000001178864,AAY9637BM,82457,24031771,4,1990,88333,x,40000000000374,ML-OR-196,,GRADUATE RECITAL,GOLDENBERG WILLIAM 001950,B-MUSIC,TP-S .G61852 90-10-30 V. 3,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1990,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226,1,1,,AAY9637BM,3,3,3,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G63395 92-10-25 v. 1,30000035902075,40000001178872,ADA3764BM,325331,27857410,2,1992,353536,x,40000000000374,ML-OR-196,,GUEST RECITAL,GOMEZ IMBERT LUIS,B-MUSIC,TP-S .G63395 92-10-25 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1992,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226,1,1,,ADA3764BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G63395 92-10-25 v. 2,30000035902083,40000001178880,ADA3764BM,325331,27857410,3,1992,353536,x,40000000000374,ML-OR-196,,GUEST RECITAL,GOMEZ IMBERT LUIS,B-MUSIC,TP-S .G63395 92-10-25 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1992,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226,1,1,,ADA3764BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G6383 89-6-26 v.1,32000005452976,40000001178898,BGP0787BM,2187671,20440593,2,1989,2360672,x,40000000000374,ML-OR-196,,ARTIST DIPLOMA RECITAL,GONG VANESSA,B-MUSIC,TP-S .G6383 89-6-26 V.1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1989,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226,1,1,,BGP0787BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G6383 89-6-26 v.2,32000005454683,40000001178906,BGP0787BM,2187671,20440593,3,1989,2360672,x,40000000000374,ML-OR-196,,ARTIST DIPLOMA RECITAL,GONG VANESSA,B-MUSIC,TP-S .G6383 89-6-26 V.2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1989,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226,1,1,,BGP0787BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G6383 90-4-14 v.1,32000005454675,40000001178914,AAS9535BM,57021,22185084,2,1990,61348,x,40000000000374,ML-OR-196,,ARTIST DIPLOMA RECITAL,GONG VANESSA,B-MUSIC,TP-S .G6383 90-4-14 V.1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1990,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226,1,1,,AAS9535BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G6383 90-4-14 v.2,32000005454667,40000001178922,AAS9535BM,57021,22185084,3,1990,61348,x,40000000000374,ML-OR-196,,ARTIST DIPLOMA RECITAL,GONG VANESSA,B-MUSIC,TP-S .G6383 90-4-14 V.2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1990,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226,1,1,,AAS9535BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G7275 85-7-27 v. 1,32000004814846,40000001178930,BAF0278BM,1444471,12383463,2,1985,1540905,x,40000000000390,ML-OR-198,,GRADUATE LECTURE RECITAL,GRABOWSKI RANDY,B-MUSIC,TP-S .G7275 85-7-27 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226,1,1,,BAF0278BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G7275 85-7-27 v. 2,32000004814903,40000001178948,BAF0278BM,1444471,12383463,3,1985,1540905,x,40000000000390,ML-OR-198,,GRADUATE LECTURE RECITAL,GRABOWSKI RANDY,B-MUSIC,TP-S .G7275 85-7-27 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226/227,1,1,,BAF0278BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G7275 86-2-28 v.2,32000005453289,40000001178963,BAF1439BM,1445558,13377754,3,1986,1542154,,,,,GRADUATE RECITAL,GRABOWSKI RANDY,B-MUSIC,TP-S .G7275 86-2-28 V.2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (64 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1986,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226,1,1,,BAF1439BM,1,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G7275 86-2-28 v.3,32000004814598,40000001178955,BAF1439BM,1445558,13377754,2,1986,1542154,,,,,GRADUATE RECITAL,GRABOWSKI RANDY,B-MUSIC,TP-S .G7275 86-2-28 V.3,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (64 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1986,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226,1,1,,BAF1439BM,2,2,3,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G7275 86-7-25 v.1,32000002964221,40000001178971,BAF0979BM,1445133,14127021,2,1986,1541650,,40000000000390,ML-OR-198,,GRADUATE RECITAL,GRABOWSKI RANDY,B-MUSIC,TP-S .G7275 86-7-25 V.1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (41 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1986,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226,1,1,,BAF0979BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G7275 86-7-25 v.2,32000005453214,40000001178989,BAF0979BM,1445133,14127021,3,1986,1541650,x,40000000000390,ML-OR-198,,GRADUATE RECITAL,GRABOWSKI RANDY,B-MUSIC,TP-S .G7275 86-7-25 V.2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (41 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1986,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226,1,1,,BAF0979BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G734 86-2-14 v.1,32000005453255,40000001178997,BAF1343BM,1445469,13303451,2,1986,1542032,x,40000000000390,ML-OR-198,,FACULTY GUEST RECITAL,GRAEF RICHARD K,B-MUSIC,TP-S .G734 86-2-14 V.1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (63 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1986,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226/227,1,1,,BAF1343BM,1,3,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G734 86-2-14 v.2,32000005453453,40000001179003,BAF1343BM,1445469,13303451,3,1986,1542032,x,40000000000390,ML-OR-198,,FACULTY GUEST RECITAL,GRAEF RICHARD K,B-MUSIC,TP-S .G734 86-2-14 V.2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (63 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1986,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226/227,1,1,,BAF1343BM,2,3,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G734 86-2-14 v.3,32000005453495,40000001179011,BAF1343BM,1445469,13303451,4,1986,1542032,x,40000000000390,ML-OR-198,,FACULTY GUEST RECITAL,GRAEF RICHARD K,B-MUSIC,TP-S .G734 86-2-14 V.3,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (63 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1986,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226/227,1,1,,BAF1343BM,3,3,3,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G7365 85-4-16 v.1,32000005455235,40000001179029,BAF0056BM,1444266,12240307,2,1985,1540650,x,40000000000390,ML-OR-198,,ARTIST DIPLOMA RECITAL,GRAFFIN PHILIPPE,B-MUSIC,TP-S .G7365 85-4-16 V.1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (73 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226/227,1,1,,BAF0056BM,1,3,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G7365 85-4-16 v.2,32000005455292,40000001179037,BAF0056BM,1444266,12240307,3,1985,1540650,x,40000000000390,ML-OR-198,,ARTIST DIPLOMA RECITAL,GRAFFIN PHILIPPE,B-MUSIC,TP-S .G7365 85-4-16 V.2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (73 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226/227,1,1,,BAF0056BM,2,3,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G7365 85-4-16 v.3,30000005011782,40000001179045,BAF0056BM,1444266,12240307,4,1985,1540650,x,40000000000390,ML-OR-198,,ARTIST DIPLOMA RECITAL,GRAFFIN PHILIPPE,B-MUSIC,TP-S .G7365 85-4-16 V.3,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (73 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226,1,1,,BAF0056BM,3,3,3,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G7365 87-3-31 v.1,32000005455110,40000001179052,BAF4094BM,1448079,15709052,2,1987,1545070,x,40000000000390,ML-OR-198,,ARTIST DIPLOMA RECITAL,GRAFFIN PHILIPPE,B-MUSIC,TP-S .G7365 87-3-31 V.1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (78 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1987,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226,1,1,,BAF4094BM,1,3,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G7365 87-3-31 v.2,32000004817237,40000001179060,BAF4094BM,1448079,15709052,3,1987,1545070,x,40000000000390,ML-OR-198,,ARTIST DIPLOMA RECITAL,GRAFFIN PHILIPPE,B-MUSIC,TP-S .G7365 87-3-31 V.2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (78 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1987,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226,1,1,,BAF4094BM,2,3,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G7365 87-3-31 v.3,32000005455052,40000001179078,BAF4094BM,1448079,15709052,4,1987,1545070,x,40000000000390,ML-OR-198,,ARTIST DIPLOMA RECITAL,GRAFFIN PHILIPPE,B-MUSIC,TP-S .G7365 87-3-31 V.3,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (78 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1987,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226,1,1,,BAF4094BM,3,3,3,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G748 K1.2-3 v. 1,32000002956516,40000001179086,AAL6183BM,39324,21868252,2,1990,42582,x,40000000000390,ML-OR-198,,GOYESCAS,GRANADOS ENRIQUE 001867 001916 GOYESCAS PIANO WORK,B-MUSIC,TP-S .G748 K1.2-3 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (60 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1990,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226,1,1,,AAL6183BM,1,3,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G748 K1.2-3 v. 2,32000002956524,40000001179094,AAL6183BM,39324,21868252,3,1990,42582,x,40000000000390,ML-OR-198,,GOYESCAS,GRANADOS ENRIQUE 001867 001916 GOYESCAS PIANO WORK,B-MUSIC,TP-S .G748 K1.2-3 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (60 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1990,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226,1,1,,AAL6183BM,2,3,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G748 K1.2-3 v. 3,32000002956581,40000001179102,AAL6183BM,39324,21868252,4,1990,42582,x,40000000000390,ML-OR-198,,GOYESCAS,GRANADOS ENRIQUE 001867 001916 GOYESCAS PIANO WORK,B-MUSIC,TP-S .G748 K1.2-3 V. 3,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (60 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1990,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226,1,1,,AAL6183BM,3,3,3,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G748 K1.2-5 v.1,30000002967564,40000001196452,AAT1687BM,57468,22752610,2,1990,61813,x,40000000012312,ML-OR-112,,GOYESCAS LOS MAJOS ENAMORADOS,GRANADOS ENRIQUE 001867 001916 GOYESCAS PIANO WORK,B-MUSIC,TP-S .G748 K1.2-5 V.1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1990,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,AAT1687BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G748 K1.2-5 v.2,30000002967556,40000001196445,AAT1687BM,57468,22752610,3,1990,61813,x,40000000012312,ML-OR-112,,GOYESCAS LOS MAJOS ENAMORADOS,GRANADOS ENRIQUE 001867 001916 GOYESCAS PIANO WORK,B-MUSIC,TP-S .G748 K1.2-5 V.2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1990,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,AAT1687BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G782 90-9-26 v. 1,30000002981813,40000001196437,AAX1015BM,72273,24032684,2,1990,77407,x,40000000012312,ML-OR-112,,GUEST RECITAL,GRAY SKIP,B-MUSIC,TP-S .G782 90-9-26 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1990,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,AAX1015BM,1,3,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G782 90-9-26 v. 2,30000002981821,40000001196429,AAX1015BM,72273,24032684,3,1990,77407,x,40000000012312,ML-OR-112,,GUEST RECITAL,GRAY SKIP,B-MUSIC,TP-S .G782 90-9-26 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1990,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,AAX1015BM,2,3,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G782 90-9-26 v. 3,30000002981839,40000001196411,AAX1015BM,72273,24032684,4,1990,77407,x,40000000012312,ML-OR-112,,GUEST RECITAL,GRAY SKIP,B-MUSIC,TP-S .G782 90-9-26 V. 3,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1990,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,AAX1015BM,3,3,3,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G782 93-10-21 v. 1,30000035977077,40000001196403,ADX2422BM,435967,29605346,2,1993,471830,x,40000000012312,ML-OR-112,,OCTUBAFEST 000093,GRAY SKIP,B-MUSIC,TP-S .G782 93-10-21 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1993,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,ADX2422BM,1,3,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G782 93-10-21 v. 2,30000035977085,40000001196395,ADX2422BM,435967,29605346,3,1993,471830,x,40000000012312,ML-OR-112,,OCTUBAFEST 000093,GRAY SKIP,B-MUSIC,TP-S .G782 93-10-21 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1993,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,ADX2422BM,2,3,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .G782 93-10-21 v. 3,30000035977093,40000001196387,ADX2422BM,435967,29605346,4,1993,471830,x,40000000012312,ML-OR-112,,OCTUBAFEST 000093,GRAY SKIP,B-MUSIC,TP-S .G782 93-10-21 V. 3,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1993,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,ADX2422BM,3,3,3,,,
